Time (s),Memory Usage (MiB)
13.600000000000001,472.68359375
13.700000000000001,472.68359375
13.8,472.68359375
13.9,472.68359375
14.0,472.68359375
14.100000000000001,472.68359375
14.200000000000001,472.68359375
14.3,472.68359375
14.4,472.68359375
14.5,472.68359375
14.600000000000001,472.68359375
14.700000000000001,472.68359375
14.8,472.68359375
14.9,472.68359375
15.0,472.68359375
15.100000000000001,472.68359375
15.200000000000001,472.68359375
15.3,472.68359375
15.4,472.68359375
15.5,472.68359375
15.600000000000001,472.68359375
15.700000000000001,472.68359375
15.8,472.68359375
15.9,472.68359375
16.0,472.68359375
16.1,472.68359375
16.2,472.68359375
16.3,472.68359375
16.400000000000002,472.68359375
16.5,472.68359375
16.6,472.68359375
16.7,472.68359375
16.8,472.68359375
16.900000000000002,472.68359375
17.0,472.68359375
17.1,472.68359375
17.2,472.68359375
17.3,472.68359375
17.400000000000002,472.68359375
17.5,472.68359375
17.6,472.68359375
17.7,472.68359375
17.8,472.68359375
17.900000000000002,472.68359375
18.0,472.68359375
18.1,472.68359375
18.2,472.68359375
18.3,472.68359375
18.400000000000002,472.68359375
18.5,472.68359375
18.6,472.68359375
18.7,472.68359375
18.8,472.68359375
18.900000000000002,472.68359375
19.0,472.68359375
19.1,472.68359375
19.200000000000003,472.68359375
19.3,472.68359375
19.400000000000002,472.68359375
19.5,472.68359375
19.6,472.68359375
19.700000000000003,472.68359375
19.8,472.68359375
19.900000000000002,472.68359375
20.0,472.68359375
20.1,472.68359375
20.200000000000003,472.68359375
20.3,472.68359375
20.400000000000002,472.68359375
20.5,472.68359375
20.6,472.68359375
20.700000000000003,472.68359375
20.8,472.68359375
20.900000000000002,472.68359375
21.0,472.68359375
21.1,472.68359375
21.200000000000003,472.68359375
21.3,472.68359375
21.400000000000002,472.68359375
21.5,472.68359375
21.6,472.68359375
21.700000000000003,472.68359375
21.8,472.68359375
21.900000000000002,472.68359375
22.0,472.68359375
22.1,472.68359375
22.200000000000003,472.68359375
22.3,472.68359375
22.400000000000002,472.68359375
22.5,472.68359375
22.6,472.68359375
22.700000000000003,472.68359375
22.8,472.68359375
22.900000000000002,472.68359375
23.0,472.68359375
23.1,472.68359375
23.200000000000003,472.68359375
23.3,472.68359375
23.400000000000002,472.68359375
23.5,472.68359375
23.6,472.68359375
23.700000000000003,472.68359375
23.8,472.68359375
23.900000000000002,472.68359375
24.0,472.68359375
24.1,472.68359375
24.200000000000003,472.68359375
24.3,472.68359375
24.400000000000002,472.68359375
24.5,472.68359375
24.6,472.68359375
24.700000000000003,472.68359375
24.8,472.68359375
24.900000000000002,472.68359375
25.0,472.68359375
25.1,472.68359375
25.200000000000003,472.68359375
25.3,472.68359375
25.400000000000002,472.68359375
25.5,472.68359375
25.6,472.68359375
25.700000000000003,472.68359375
25.8,472.68359375
25.900000000000002,472.68359375
26.0,472.68359375
26.1,472.68359375
26.200000000000003,472.68359375
26.3,472.68359375
26.400000000000002,472.68359375
26.5,472.68359375
26.6,472.68359375
26.700000000000003,472.68359375
26.8,472.68359375
26.900000000000002,472.68359375
27.0,472.68359375
27.1,472.68359375
27.200000000000003,472.68359375
27.3,472.68359375
27.400000000000002,472.68359375
27.5,472.68359375
27.6,472.68359375
27.700000000000003,472.68359375
27.8,472.68359375
27.900000000000002,472.68359375
28.0,472.68359375
28.1,472.68359375
28.200000000000003,472.68359375
28.3,472.68359375
28.400000000000002,472.68359375
28.5,472.68359375
28.6,472.68359375
28.700000000000003,472.68359375
28.8,472.68359375
28.900000000000002,472.68359375
29.0,472.68359375
29.1,472.68359375
29.200000000000003,472.68359375
29.3,472.68359375
29.400000000000002,472.68359375
29.5,472.68359375
29.6,472.68359375
29.700000000000003,472.68359375
29.8,472.68359375
29.900000000000002,472.68359375
30.0,472.68359375
30.1,472.68359375
30.200000000000003,472.68359375
30.3,472.68359375
30.400000000000002,472.68359375
30.5,472.68359375
30.6,472.68359375
30.700000000000003,472.68359375
30.8,472.68359375
30.900000000000002,472.68359375
31.0,472.68359375
31.1,472.68359375
31.200000000000003,472.68359375
31.3,472.68359375
31.400000000000002,472.68359375
31.5,472.68359375
31.6,472.68359375
31.700000000000003,472.68359375
31.8,472.68359375
31.900000000000002,472.68359375
32.0,472.68359375
32.1,472.68359375
32.2,472.68359375
32.300000000000004,472.68359375
32.4,472.68359375
32.5,472.68359375
32.6,472.68359375
32.7,472.68359375
32.800000000000004,472.68359375
32.9,472.68359375
33.0,472.68359375
33.1,472.68359375
33.2,472.68359375
33.300000000000004,472.68359375
33.4,472.68359375
33.5,472.68359375
33.6,472.68359375
33.7,472.68359375
33.800000000000004,472.68359375
33.9,472.68359375
34.0,472.68359375
34.1,472.68359375
34.2,472.68359375
34.300000000000004,472.68359375
34.4,472.68359375
34.5,472.68359375
34.6,472.68359375
34.7,472.68359375
34.800000000000004,472.68359375
34.9,472.68359375
35.0,472.68359375
35.1,472.68359375
35.2,472.68359375
35.300000000000004,472.68359375
35.4,472.68359375
35.5,472.68359375
35.6,472.68359375
35.7,472.68359375
35.800000000000004,472.68359375
35.9,472.68359375
36.0,472.68359375
36.1,472.68359375
36.2,472.68359375
36.300000000000004,472.68359375
36.4,472.68359375
36.5,472.68359375
36.6,472.68359375
36.7,472.68359375
36.800000000000004,472.68359375
36.9,472.68359375
37.0,472.68359375
37.1,472.68359375
37.2,472.68359375
37.300000000000004,472.68359375
37.4,472.68359375
37.5,472.68359375
37.6,472.68359375
37.7,472.68359375
37.800000000000004,472.68359375
37.9,472.68359375
38.0,472.68359375
38.1,472.68359375
38.2,472.68359375
38.300000000000004,472.68359375
38.400000000000006,472.68359375
38.5,472.68359375
38.6,472.68359375
38.7,472.68359375
38.800000000000004,472.68359375
38.900000000000006,472.68359375
39.0,472.68359375
39.1,472.68359375
39.2,472.68359375
39.300000000000004,472.68359375
39.400000000000006,472.68359375
39.5,472.68359375
39.6,472.68359375
39.7,472.68359375
39.800000000000004,472.68359375
39.900000000000006,472.68359375
40.0,472.68359375
40.1,472.68359375
40.2,472.68359375
40.300000000000004,472.68359375
40.400000000000006,472.68359375
40.5,472.68359375
40.6,472.68359375
40.7,472.68359375
40.800000000000004,472.68359375
40.900000000000006,472.68359375
41.0,472.68359375
41.1,472.68359375
41.2,472.68359375
41.300000000000004,472.68359375
41.400000000000006,472.68359375
41.5,472.68359375
41.6,472.68359375
41.7,472.68359375
41.800000000000004,472.68359375
41.900000000000006,472.68359375
42.0,472.68359375
42.1,472.68359375
42.2,472.68359375
42.300000000000004,472.68359375
42.400000000000006,472.68359375
42.5,472.68359375
42.6,472.68359375
42.7,472.68359375
42.800000000000004,472.68359375
42.900000000000006,472.68359375
43.0,472.68359375
43.1,472.68359375
43.2,472.68359375
43.300000000000004,472.68359375
43.400000000000006,472.68359375
43.5,472.68359375
43.6,472.68359375
43.7,472.68359375
43.800000000000004,472.68359375
43.900000000000006,472.68359375
44.0,472.68359375
44.1,472.68359375
44.2,472.68359375
44.300000000000004,472.68359375
44.400000000000006,472.68359375
44.5,472.68359375
44.6,472.68359375
44.7,472.68359375
44.800000000000004,472.68359375
44.900000000000006,472.68359375
45.0,472.68359375
45.1,472.68359375
45.2,472.68359375
45.300000000000004,472.68359375
45.400000000000006,472.68359375
45.5,472.68359375
45.6,472.68359375
45.7,472.68359375
45.800000000000004,472.68359375
45.900000000000006,472.68359375
46.0,472.68359375
46.1,472.68359375
46.2,472.68359375
46.300000000000004,472.68359375
46.400000000000006,472.68359375
46.5,472.68359375
46.6,472.68359375
46.7,472.68359375
46.800000000000004,472.68359375
46.900000000000006,472.68359375
47.0,472.68359375
47.1,472.68359375
47.2,472.68359375
47.300000000000004,472.68359375
47.400000000000006,472.68359375
47.5,472.68359375
47.6,472.68359375
47.7,472.68359375
47.800000000000004,472.68359375
47.900000000000006,472.68359375
48.0,472.68359375
48.1,472.68359375
48.2,472.68359375
48.300000000000004,472.68359375
48.400000000000006,472.68359375
48.5,472.68359375
48.6,472.68359375
48.7,472.68359375
48.800000000000004,472.68359375
48.900000000000006,472.68359375
49.0,472.68359375
49.1,472.68359375
49.2,472.68359375
49.300000000000004,472.68359375
49.400000000000006,472.68359375
49.5,472.68359375
49.6,472.68359375
49.7,472.68359375
49.800000000000004,472.68359375
49.900000000000006,472.68359375
50.0,472.68359375
50.1,472.68359375
50.2,472.68359375
50.300000000000004,472.68359375
50.400000000000006,472.68359375
50.5,472.68359375
50.6,472.68359375
50.7,472.68359375
50.800000000000004,472.68359375
50.900000000000006,472.68359375
51.0,472.68359375
51.1,472.68359375
51.2,472.68359375
51.300000000000004,472.68359375
51.400000000000006,472.68359375
51.5,472.68359375
51.6,472.68359375
51.7,472.68359375
51.800000000000004,472.68359375
51.900000000000006,472.68359375
52.0,472.68359375
52.1,472.68359375
52.2,472.68359375
52.300000000000004,472.68359375
52.400000000000006,472.68359375
52.5,472.68359375
52.6,472.68359375
52.7,472.68359375
52.800000000000004,472.68359375
52.900000000000006,472.68359375
53.0,472.68359375
53.1,472.68359375
53.2,472.68359375
53.300000000000004,472.68359375
53.400000000000006,472.68359375
53.5,472.68359375
53.6,472.68359375
53.7,472.68359375
53.800000000000004,472.68359375
53.900000000000006,472.68359375
54.0,472.68359375
54.1,472.68359375
54.2,472.68359375
54.300000000000004,472.68359375
54.400000000000006,472.68359375
54.5,472.68359375
54.6,472.68359375
54.7,472.68359375
54.800000000000004,472.68359375
54.900000000000006,472.68359375
55.0,472.68359375
55.1,472.68359375
55.2,472.68359375
55.300000000000004,472.68359375
55.400000000000006,472.68359375
55.5,472.68359375
55.6,472.68359375
55.7,472.68359375
55.800000000000004,472.68359375
55.900000000000006,472.68359375
56.0,472.68359375
56.1,472.68359375
56.2,472.68359375
56.300000000000004,472.68359375
56.400000000000006,472.68359375
56.5,472.68359375
56.6,472.68359375
56.7,472.68359375
56.800000000000004,472.68359375
56.900000000000006,472.68359375
57.0,472.68359375
57.1,472.68359375
57.2,472.68359375
57.300000000000004,472.68359375
57.400000000000006,472.68359375
57.5,472.68359375
57.6,472.68359375
57.7,472.68359375
57.800000000000004,472.68359375
57.900000000000006,472.68359375
58.0,472.68359375
58.1,472.68359375
58.2,472.68359375
58.300000000000004,472.68359375
58.400000000000006,472.68359375
58.5,472.68359375
58.6,472.68359375
58.7,472.68359375
58.800000000000004,472.68359375
58.900000000000006,472.68359375
59.0,472.68359375
59.1,472.68359375
59.2,472.68359375
59.300000000000004,472.68359375
59.400000000000006,472.68359375
59.5,472.68359375
59.6,472.68359375
59.7,472.68359375
59.800000000000004,472.68359375
59.900000000000006,472.68359375
60.0,472.68359375
60.1,472.68359375
60.2,472.68359375
60.300000000000004,472.68359375
60.400000000000006,472.68359375
60.5,472.68359375
60.6,472.68359375
60.7,472.68359375
60.800000000000004,472.68359375
60.900000000000006,472.68359375
61.0,472.68359375
61.1,472.68359375
61.2,472.68359375
61.300000000000004,472.68359375
61.400000000000006,472.68359375
61.5,472.68359375
61.6,472.68359375
61.7,472.68359375
61.800000000000004,472.68359375
61.900000000000006,472.68359375
62.0,472.68359375
62.1,472.68359375
62.2,472.68359375
62.300000000000004,472.68359375
62.400000000000006,472.68359375
62.5,472.68359375
62.6,472.68359375
62.7,472.68359375
62.800000000000004,472.68359375
62.900000000000006,472.68359375
63.0,472.68359375
63.1,472.68359375
63.2,472.68359375
63.300000000000004,472.68359375
63.400000000000006,472.68359375
63.5,472.68359375
63.6,472.68359375
63.7,472.68359375
63.800000000000004,472.68359375
63.900000000000006,472.68359375
64.0,472.68359375
64.10000000000001,472.68359375
64.2,472.68359375
64.3,472.68359375
64.4,472.68359375
64.5,472.68359375
64.60000000000001,472.68359375
64.7,472.68359375
64.8,472.68359375
64.9,472.68359375
65.0,472.68359375
65.10000000000001,472.68359375
65.2,472.68359375
65.3,472.68359375
65.4,472.68359375
65.5,472.68359375
65.60000000000001,472.68359375
65.7,472.68359375
65.8,472.68359375
65.9,472.68359375
66.0,472.68359375
66.10000000000001,472.68359375
66.2,472.68359375
66.3,472.68359375
66.4,472.68359375
66.5,472.68359375
66.60000000000001,472.68359375
66.7,472.68359375
66.8,472.68359375
66.9,472.68359375
67.0,472.68359375
67.10000000000001,472.68359375
67.2,472.68359375
67.3,472.68359375
67.4,472.68359375
67.5,472.68359375
67.60000000000001,472.68359375
67.7,472.68359375
67.8,472.68359375
67.9,472.68359375
68.0,472.68359375
68.10000000000001,472.68359375
68.2,472.68359375
68.3,472.68359375
68.4,472.68359375
68.5,472.68359375
68.60000000000001,472.68359375
68.7,472.68359375
68.8,472.68359375
68.9,472.68359375
69.0,472.68359375
69.10000000000001,472.68359375
69.2,472.68359375
69.3,472.68359375
69.4,472.68359375
69.5,472.68359375
69.60000000000001,472.68359375
69.7,472.68359375
69.8,472.68359375
69.9,472.68359375
70.0,472.68359375
70.10000000000001,472.68359375
70.2,472.68359375
70.3,472.68359375
70.4,472.68359375
70.5,472.68359375
70.60000000000001,472.68359375
70.7,472.68359375
70.8,472.68359375
70.9,472.68359375
71.0,472.68359375
71.10000000000001,472.68359375
71.2,472.68359375
71.3,472.68359375
71.4,472.68359375
71.5,472.68359375
71.60000000000001,472.68359375
71.7,472.68359375
71.8,472.68359375
71.9,472.68359375
72.0,472.68359375
72.10000000000001,472.68359375
72.2,472.68359375
72.3,472.68359375
72.4,472.68359375
72.5,472.68359375
72.60000000000001,472.68359375
72.7,472.68359375
72.8,472.68359375
72.9,472.68359375
73.0,472.68359375
73.10000000000001,472.68359375
73.2,472.68359375
73.3,472.68359375
73.4,472.68359375
73.5,472.68359375
73.60000000000001,472.68359375
73.7,472.68359375
73.8,472.68359375
73.9,472.68359375
74.0,472.68359375
74.10000000000001,472.68359375
74.2,472.68359375
74.3,472.68359375
74.4,472.68359375
74.5,472.68359375
74.60000000000001,472.68359375
74.7,472.68359375
74.8,472.68359375
74.9,472.68359375
75.0,472.68359375
75.10000000000001,472.68359375
75.2,472.68359375
75.3,472.68359375
75.4,472.68359375
75.5,472.68359375
75.60000000000001,472.68359375
75.7,472.68359375
75.8,472.68359375
75.9,472.68359375
76.0,472.68359375
76.10000000000001,472.68359375
76.2,472.68359375
76.3,472.68359375
76.4,472.68359375
76.5,472.68359375
76.60000000000001,472.68359375
76.7,472.68359375
76.80000000000001,472.68359375
76.9,472.68359375
77.0,472.68359375
77.10000000000001,472.68359375
77.2,472.68359375
77.30000000000001,472.68359375
77.4,472.68359375
77.5,472.68359375
77.60000000000001,472.68359375
77.7,472.68359375
77.80000000000001,472.68359375
77.9,472.68359375
78.0,472.68359375
78.10000000000001,472.68359375
78.2,472.68359375
78.30000000000001,472.68359375
78.4,472.68359375
78.5,472.68359375
78.60000000000001,472.68359375
78.7,472.68359375
78.80000000000001,472.68359375
78.9,472.68359375
79.0,472.68359375
79.10000000000001,472.68359375
79.2,472.68359375
79.30000000000001,472.68359375
79.4,472.68359375
79.5,472.68359375
79.60000000000001,472.68359375
79.7,472.68359375
79.80000000000001,472.68359375
79.9,472.68359375
80.0,472.68359375
80.10000000000001,472.68359375
80.2,472.68359375
80.30000000000001,472.68359375
80.4,472.68359375
80.5,472.68359375
80.60000000000001,472.68359375
80.7,472.68359375
80.80000000000001,472.68359375
80.9,472.68359375
81.0,472.68359375
81.10000000000001,472.68359375
81.2,472.68359375
81.30000000000001,472.68359375
81.4,472.68359375
81.5,472.68359375
81.60000000000001,472.68359375
81.7,472.68359375
81.80000000000001,472.68359375
81.9,472.68359375
82.0,472.68359375
82.10000000000001,472.68359375
82.2,472.68359375
82.30000000000001,472.68359375
82.4,472.68359375
82.5,472.68359375
82.60000000000001,472.68359375
82.7,472.68359375
82.80000000000001,472.68359375
82.9,472.68359375
83.0,472.68359375
83.10000000000001,472.68359375
83.2,472.68359375
83.30000000000001,472.68359375
83.4,472.68359375
83.5,472.68359375
83.60000000000001,472.68359375
83.7,472.68359375
83.80000000000001,472.68359375
83.9,472.68359375
84.0,472.68359375
84.10000000000001,472.68359375
84.2,472.68359375
84.30000000000001,472.68359375
84.4,472.68359375
84.5,472.68359375
84.60000000000001,472.68359375
84.7,472.68359375
84.80000000000001,472.68359375
84.9,472.68359375
85.0,472.68359375
85.10000000000001,472.68359375
85.2,472.68359375
85.30000000000001,472.68359375
85.4,472.68359375
85.5,472.68359375
85.60000000000001,472.68359375
85.7,472.68359375
85.80000000000001,472.68359375
85.9,472.68359375
86.0,472.68359375
86.10000000000001,472.68359375
86.2,472.68359375
86.30000000000001,472.68359375
86.4,472.68359375
86.5,472.68359375
86.60000000000001,472.68359375
86.7,472.68359375
86.80000000000001,472.68359375
86.9,472.68359375
87.0,472.68359375
87.10000000000001,472.68359375
87.2,472.68359375
87.30000000000001,472.68359375
87.4,472.68359375
87.5,472.68359375
87.60000000000001,472.68359375
87.7,472.68359375
87.80000000000001,472.68359375
87.9,472.68359375
88.0,472.68359375
88.10000000000001,472.68359375
88.2,472.68359375
88.30000000000001,472.68359375
88.4,472.68359375
88.5,472.68359375
88.60000000000001,472.68359375
88.7,472.68359375
88.80000000000001,472.68359375
88.9,472.68359375
89.0,472.68359375
89.10000000000001,472.68359375
89.2,472.68359375
89.30000000000001,472.68359375
89.4,472.68359375
89.5,472.68359375
89.60000000000001,472.68359375
89.7,472.68359375
89.80000000000001,472.68359375
89.9,472.68359375
90.0,472.68359375
90.10000000000001,472.68359375
90.2,472.68359375
90.30000000000001,472.68359375
90.4,472.68359375
90.5,472.68359375
90.60000000000001,472.68359375
90.7,472.68359375
90.80000000000001,472.68359375
90.9,472.68359375
91.0,472.68359375
91.10000000000001,472.68359375
91.2,472.68359375
91.30000000000001,472.68359375
91.4,472.68359375
91.5,472.68359375
91.60000000000001,472.68359375
91.7,472.68359375
91.80000000000001,472.68359375
91.9,472.68359375
92.0,472.68359375
92.10000000000001,472.68359375
92.2,472.68359375
92.30000000000001,472.68359375
92.4,472.68359375
92.5,472.68359375
92.60000000000001,472.68359375
92.7,472.68359375
92.80000000000001,472.68359375
92.9,472.68359375
93.0,472.68359375
93.10000000000001,472.68359375
93.2,472.68359375
93.30000000000001,472.68359375
93.4,472.68359375
93.5,472.68359375
93.60000000000001,472.68359375
93.7,472.68359375
93.80000000000001,472.68359375
93.9,472.68359375
94.0,472.68359375
94.10000000000001,472.68359375
94.2,472.68359375
94.30000000000001,472.68359375
94.4,472.68359375
94.5,472.68359375
94.60000000000001,472.68359375
94.7,472.68359375
94.80000000000001,472.68359375
94.9,472.68359375
95.0,472.68359375
95.10000000000001,472.68359375
95.2,472.68359375
95.30000000000001,472.68359375
95.4,472.68359375
95.5,472.68359375
95.60000000000001,472.68359375
95.7,472.68359375
95.80000000000001,472.68359375
95.9,472.68359375
96.0,472.68359375
96.10000000000001,472.68359375
96.2,472.68359375
96.30000000000001,472.68359375
96.4,472.68359375
96.5,472.68359375
96.60000000000001,472.68359375
96.7,472.68359375
96.80000000000001,472.68359375
96.9,472.68359375
97.0,472.68359375
97.10000000000001,472.68359375
97.2,472.68359375
97.30000000000001,472.68359375
97.4,472.68359375
97.5,472.68359375
97.60000000000001,472.68359375
97.7,472.68359375
97.80000000000001,472.68359375
97.9,472.68359375
98.0,472.68359375
98.10000000000001,472.68359375
98.2,472.68359375
98.30000000000001,472.68359375
98.4,472.68359375
98.5,472.68359375
98.60000000000001,472.68359375
98.7,472.68359375
98.80000000000001,472.68359375
98.9,472.68359375
99.0,472.68359375
99.10000000000001,472.68359375
99.2,472.68359375
99.30000000000001,472.68359375
99.4,472.68359375
99.5,472.68359375
99.60000000000001,472.68359375
99.7,472.68359375
99.80000000000001,472.68359375
99.9,472.68359375
100.0,472.68359375
100.10000000000001,472.68359375
100.2,472.68359375
100.30000000000001,472.68359375
100.4,472.68359375
100.5,472.68359375
100.60000000000001,472.68359375
100.7,472.68359375
100.80000000000001,472.68359375
100.9,472.68359375
101.0,472.68359375
101.10000000000001,472.68359375
101.2,472.68359375
101.30000000000001,472.68359375
101.4,472.68359375
101.5,472.68359375
101.60000000000001,472.68359375
101.7,472.68359375
101.80000000000001,472.68359375
101.9,472.68359375
102.0,472.68359375
102.10000000000001,472.68359375
102.2,472.68359375
102.30000000000001,472.68359375
102.4,472.68359375
102.5,472.68359375
102.60000000000001,472.68359375
102.7,472.68359375
102.80000000000001,472.68359375
102.9,472.68359375
103.0,472.68359375
103.10000000000001,472.68359375
103.2,472.68359375
103.30000000000001,472.68359375
103.4,472.68359375
103.5,472.68359375
103.60000000000001,472.68359375
103.7,472.68359375
103.80000000000001,472.68359375
103.9,472.68359375
104.0,472.68359375
104.10000000000001,472.68359375
104.2,472.68359375
104.30000000000001,472.68359375
104.4,472.68359375
104.5,472.68359375
104.60000000000001,472.68359375
104.7,472.68359375
104.80000000000001,472.68359375
104.9,472.68359375
105.0,472.68359375
105.10000000000001,472.68359375
105.2,472.68359375
105.30000000000001,472.68359375
105.4,472.68359375
105.5,472.68359375
105.60000000000001,472.68359375
105.7,472.68359375
105.80000000000001,472.68359375
105.9,472.68359375
106.0,472.68359375
106.10000000000001,472.68359375
106.2,472.68359375
106.30000000000001,472.68359375
106.4,472.68359375
106.5,472.68359375
106.60000000000001,472.68359375
106.7,472.68359375
106.80000000000001,472.68359375
106.9,472.68359375
107.0,472.68359375
107.10000000000001,472.68359375
107.2,472.68359375
107.30000000000001,472.68359375
107.4,472.68359375
107.5,472.68359375
107.60000000000001,472.68359375
107.7,472.68359375
107.80000000000001,472.68359375
107.9,472.68359375
108.0,472.68359375
108.10000000000001,472.68359375
108.2,472.68359375
108.30000000000001,472.68359375
108.4,472.68359375
108.5,472.68359375
108.60000000000001,472.68359375
108.7,472.68359375
108.80000000000001,472.68359375
108.9,472.68359375
109.0,472.68359375
109.10000000000001,472.68359375
109.2,472.68359375
109.30000000000001,472.68359375
109.4,472.68359375
109.5,472.68359375
109.60000000000001,472.68359375
109.7,472.68359375
109.80000000000001,472.68359375
109.9,472.68359375
110.0,472.68359375
110.10000000000001,472.68359375
110.2,472.68359375
110.30000000000001,472.68359375
110.4,472.68359375
110.5,472.68359375
110.60000000000001,472.68359375
110.7,472.68359375
110.80000000000001,472.68359375
110.9,472.68359375
111.0,472.68359375
111.10000000000001,472.68359375
111.2,472.68359375
111.30000000000001,472.68359375
111.4,472.68359375
111.5,472.68359375
111.60000000000001,472.68359375
111.7,472.68359375
111.80000000000001,472.68359375
111.9,472.68359375
112.0,472.68359375
112.10000000000001,472.68359375
112.2,472.68359375
112.30000000000001,472.68359375
112.4,472.68359375
112.5,472.68359375
112.60000000000001,472.68359375
112.7,472.68359375
112.80000000000001,472.68359375
112.9,472.68359375
113.0,472.68359375
113.10000000000001,472.68359375
113.2,472.68359375
113.30000000000001,472.68359375
113.4,472.68359375
113.5,472.68359375
113.60000000000001,472.68359375
113.7,472.68359375
113.80000000000001,472.68359375
113.9,472.68359375
114.0,472.68359375
114.10000000000001,472.68359375
114.2,472.68359375
114.30000000000001,472.68359375
114.4,472.68359375
114.5,472.68359375
114.60000000000001,472.68359375
114.7,472.68359375
114.80000000000001,472.68359375
114.9,472.68359375
115.0,472.68359375
115.10000000000001,472.68359375
115.2,472.68359375
115.30000000000001,472.68359375
115.4,472.68359375
115.5,472.68359375
115.60000000000001,472.68359375
115.7,472.68359375
115.80000000000001,472.68359375
115.9,472.68359375
116.0,472.68359375
116.10000000000001,472.68359375
116.2,472.68359375
116.30000000000001,472.68359375
116.4,472.68359375
116.5,472.68359375
116.60000000000001,472.68359375
116.7,472.68359375
116.80000000000001,472.68359375
116.9,472.68359375
117.0,472.68359375
117.10000000000001,472.68359375
117.2,472.68359375
117.30000000000001,472.68359375
117.4,472.68359375
117.5,472.68359375
117.60000000000001,472.68359375
117.7,472.68359375
117.80000000000001,472.68359375
117.9,472.68359375
118.0,472.68359375
118.10000000000001,472.68359375
118.2,472.68359375
118.30000000000001,472.68359375
118.4,472.68359375
118.5,472.68359375
118.60000000000001,472.68359375
118.7,472.68359375
118.80000000000001,472.68359375
118.9,472.68359375
119.0,472.68359375
119.10000000000001,472.68359375
119.2,472.68359375
119.30000000000001,472.68359375
119.4,472.68359375
119.5,472.68359375
119.60000000000001,472.68359375
119.7,472.68359375
119.80000000000001,472.68359375
119.9,472.68359375
120.0,472.68359375
120.10000000000001,472.68359375
120.2,472.68359375
120.30000000000001,472.68359375
120.4,472.68359375
120.5,472.68359375
120.60000000000001,472.68359375
120.7,472.68359375
120.80000000000001,472.68359375
120.9,472.68359375
121.0,472.68359375
121.10000000000001,472.68359375
121.2,472.68359375
121.30000000000001,472.68359375
121.4,472.68359375
121.5,472.68359375
121.60000000000001,472.68359375
121.7,472.68359375
