Time (s),Memory Usage (MiB)
27.3,477.046875
27.400000000000002,477.046875
27.5,477.046875
27.6,477.046875
27.700000000000003,477.046875
27.8,477.046875
27.900000000000002,477.046875
28.0,477.046875
28.1,477.046875
28.200000000000003,477.046875
28.3,477.046875
28.400000000000002,477.046875
28.5,477.046875
28.6,477.046875
28.700000000000003,477.046875
28.8,477.046875
28.900000000000002,477.046875
29.0,477.046875
29.1,477.046875
29.200000000000003,477.046875
29.3,477.046875
29.400000000000002,477.046875
29.5,477.046875
29.6,477.046875
29.700000000000003,477.046875
29.8,477.046875
29.900000000000002,477.046875
30.0,477.046875
30.1,477.046875
30.200000000000003,477.046875
30.3,477.046875
30.400000000000002,477.046875
30.5,477.046875
30.6,477.046875
30.700000000000003,477.046875
30.8,477.046875
30.900000000000002,477.046875
31.0,477.046875
31.1,477.046875
31.200000000000003,477.046875
31.3,477.046875
31.400000000000002,477.046875
31.5,477.046875
31.6,477.046875
31.700000000000003,477.046875
31.8,477.046875
31.900000000000002,477.046875
32.0,477.046875
32.1,477.046875
32.2,477.046875
32.300000000000004,477.046875
32.4,477.046875
32.5,477.046875
32.6,477.046875
32.7,477.046875
32.800000000000004,477.046875
32.9,477.046875
33.0,477.046875
33.1,477.046875
33.2,477.046875
33.300000000000004,477.046875
33.4,477.046875
33.5,477.046875
33.6,477.046875
33.7,477.046875
33.800000000000004,477.046875
33.9,477.046875
34.0,477.046875
34.1,477.046875
34.2,477.046875
34.300000000000004,477.046875
34.4,477.046875
34.5,477.046875
34.6,477.046875
34.7,477.046875
34.800000000000004,477.046875
34.9,477.046875
35.0,477.046875
35.1,477.046875
35.2,477.046875
35.300000000000004,477.046875
35.4,477.046875
35.5,477.046875
35.6,477.046875
35.7,477.046875
35.800000000000004,477.046875
35.9,477.046875
36.0,477.046875
36.1,477.046875
36.2,477.046875
36.300000000000004,477.046875
36.4,477.046875
36.5,477.046875
36.6,477.046875
36.7,477.046875
36.800000000000004,477.046875
36.9,477.046875
37.0,477.046875
37.1,477.046875
37.2,477.046875
37.300000000000004,477.046875
37.4,477.046875
37.5,477.046875
37.6,477.046875
37.7,477.046875
37.800000000000004,477.046875
37.9,477.046875
38.0,477.046875
38.1,477.046875
38.2,477.046875
38.300000000000004,477.046875
38.400000000000006,477.046875
38.5,477.046875
38.6,477.046875
38.7,477.046875
38.800000000000004,477.046875
38.900000000000006,477.046875
39.0,477.046875
39.1,477.046875
39.2,477.046875
39.300000000000004,477.046875
39.400000000000006,477.046875
39.5,477.046875
39.6,477.046875
39.7,477.046875
39.800000000000004,477.046875
39.900000000000006,477.046875
40.0,477.046875
40.1,477.046875
40.2,477.046875
40.300000000000004,477.046875
40.400000000000006,477.046875
40.5,477.046875
40.6,477.046875
40.7,477.046875
40.800000000000004,477.046875
40.900000000000006,477.046875
41.0,477.046875
41.1,477.046875
41.2,477.046875
41.300000000000004,477.046875
41.400000000000006,477.046875
41.5,477.046875
41.6,477.046875
41.7,477.046875
41.800000000000004,477.046875
41.900000000000006,477.046875
42.0,477.046875
42.1,477.046875
42.2,477.046875
42.300000000000004,477.046875
42.400000000000006,477.046875
42.5,477.046875
42.6,477.046875
42.7,477.046875
42.800000000000004,477.046875
42.900000000000006,477.046875
43.0,477.046875
43.1,477.046875
43.2,477.046875
43.300000000000004,477.046875
43.400000000000006,477.046875
43.5,477.046875
43.6,477.046875
43.7,477.046875
43.800000000000004,477.046875
43.900000000000006,477.046875
44.0,477.046875
44.1,477.046875
44.2,477.046875
44.300000000000004,477.046875
44.400000000000006,477.046875
44.5,477.046875
44.6,477.046875
44.7,477.046875
44.800000000000004,477.046875
44.900000000000006,477.046875
45.0,477.046875
45.1,477.046875
45.2,477.046875
45.300000000000004,477.046875
45.400000000000006,477.046875
45.5,477.046875
45.6,477.046875
45.7,477.046875
45.800000000000004,477.046875
45.900000000000006,477.046875
46.0,477.046875
46.1,477.046875
46.2,477.046875
46.300000000000004,477.046875
46.400000000000006,477.046875
46.5,477.046875
46.6,477.046875
46.7,477.046875
46.800000000000004,477.046875
46.900000000000006,477.046875
47.0,477.046875
47.1,477.046875
47.2,477.046875
47.300000000000004,477.046875
47.400000000000006,477.046875
47.5,477.046875
47.6,477.046875
47.7,477.046875
47.800000000000004,477.046875
47.900000000000006,477.046875
48.0,477.046875
48.1,477.046875
48.2,477.046875
48.300000000000004,477.046875
48.400000000000006,477.046875
48.5,477.046875
48.6,477.046875
48.7,477.046875
48.800000000000004,477.046875
48.900000000000006,477.046875
49.0,477.046875
49.1,477.046875
49.2,477.046875
49.300000000000004,477.046875
49.400000000000006,477.046875
49.5,477.046875
49.6,477.046875
49.7,477.046875
49.800000000000004,477.046875
49.900000000000006,477.046875
50.0,477.046875
50.1,477.046875
50.2,477.046875
50.300000000000004,477.046875
50.400000000000006,477.046875
50.5,477.046875
50.6,477.046875
50.7,477.046875
50.800000000000004,477.046875
50.900000000000006,477.046875
51.0,477.046875
51.1,477.046875
51.2,477.046875
51.300000000000004,477.046875
51.400000000000006,477.046875
51.5,477.046875
51.6,477.046875
51.7,477.046875
51.800000000000004,477.046875
51.900000000000006,477.046875
52.0,477.046875
52.1,477.046875
52.2,477.046875
52.300000000000004,477.046875
52.400000000000006,477.046875
52.5,477.046875
52.6,477.046875
52.7,477.046875
52.800000000000004,477.046875
52.900000000000006,477.046875
53.0,477.046875
53.1,477.046875
53.2,477.046875
53.300000000000004,477.046875
53.400000000000006,477.046875
53.5,477.046875
53.6,477.046875
53.7,477.046875
53.800000000000004,477.046875
53.900000000000006,477.046875
54.0,477.046875
54.1,477.046875
54.2,477.046875
54.300000000000004,477.046875
54.400000000000006,477.046875
54.5,477.046875
54.6,477.046875
54.7,477.046875
54.800000000000004,477.046875
54.900000000000006,477.046875
55.0,477.046875
55.1,477.046875
55.2,477.046875
55.300000000000004,477.046875
55.400000000000006,477.046875
55.5,477.046875
55.6,477.046875
55.7,477.046875
55.800000000000004,477.046875
55.900000000000006,477.046875
56.0,477.046875
56.1,477.046875
56.2,477.046875
56.300000000000004,477.046875
56.400000000000006,477.046875
56.5,477.046875
56.6,477.046875
56.7,477.046875
56.800000000000004,477.046875
56.900000000000006,477.046875
57.0,477.046875
57.1,477.046875
57.2,477.046875
57.300000000000004,477.046875
57.400000000000006,477.046875
57.5,477.046875
57.6,477.046875
57.7,477.046875
57.800000000000004,477.046875
57.900000000000006,477.046875
58.0,477.046875
58.1,477.046875
58.2,477.046875
58.300000000000004,477.046875
58.400000000000006,477.046875
58.5,477.046875
58.6,477.046875
58.7,477.046875
58.800000000000004,477.046875
58.900000000000006,477.046875
59.0,477.046875
59.1,477.046875
59.2,477.046875
59.300000000000004,477.046875
59.400000000000006,477.046875
59.5,477.046875
59.6,477.046875
59.7,477.046875
59.800000000000004,477.046875
59.900000000000006,477.046875
60.0,477.046875
60.1,477.046875
60.2,477.046875
60.300000000000004,477.046875
60.400000000000006,477.046875
60.5,477.046875
60.6,477.046875
60.7,477.046875
60.800000000000004,477.046875
60.900000000000006,477.046875
61.0,477.046875
61.1,477.046875
61.2,477.046875
61.300000000000004,477.046875
61.400000000000006,477.046875
61.5,477.046875
61.6,477.046875
61.7,477.046875
61.800000000000004,477.046875
61.900000000000006,477.046875
62.0,477.046875
62.1,477.046875
62.2,477.046875
62.300000000000004,477.046875
62.400000000000006,477.046875
62.5,477.046875
62.6,477.046875
62.7,477.046875
62.800000000000004,477.046875
62.900000000000006,477.046875
63.0,477.046875
63.1,477.046875
63.2,477.046875
63.300000000000004,477.046875
63.400000000000006,477.046875
63.5,477.046875
63.6,477.046875
63.7,477.046875
63.800000000000004,477.046875
63.900000000000006,477.046875
64.0,477.046875
64.10000000000001,477.046875
64.2,477.046875
64.3,477.046875
64.4,477.046875
64.5,477.046875
64.60000000000001,477.046875
64.7,477.046875
64.8,477.046875
64.9,477.046875
65.0,477.046875
65.10000000000001,477.046875
65.2,477.046875
65.3,477.046875
65.4,477.046875
65.5,477.046875
65.60000000000001,477.046875
65.7,477.046875
65.8,477.046875
65.9,477.046875
66.0,477.046875
66.10000000000001,477.046875
66.2,477.046875
66.3,477.046875
66.4,477.046875
66.5,477.046875
66.60000000000001,477.046875
66.7,477.046875
66.8,477.046875
66.9,477.046875
67.0,477.046875
67.10000000000001,477.046875
67.2,477.046875
67.3,477.046875
67.4,477.046875
67.5,477.046875
67.60000000000001,477.046875
67.7,477.046875
67.8,477.046875
67.9,477.046875
68.0,477.046875
68.10000000000001,477.046875
68.2,477.046875
68.3,477.046875
68.4,477.046875
68.5,477.046875
68.60000000000001,477.046875
68.7,477.046875
68.8,477.046875
68.9,477.046875
69.0,477.046875
69.10000000000001,477.046875
69.2,477.046875
69.3,477.046875
69.4,477.046875
69.5,477.046875
69.60000000000001,477.046875
69.7,477.046875
69.8,477.046875
69.9,477.046875
70.0,477.046875
70.10000000000001,477.046875
70.2,477.046875
70.3,477.046875
70.4,477.046875
70.5,477.046875
70.60000000000001,477.046875
70.7,477.046875
70.8,477.046875
70.9,477.046875
71.0,477.046875
71.10000000000001,477.046875
71.2,477.046875
71.3,477.046875
71.4,477.046875
71.5,477.046875
71.60000000000001,477.046875
71.7,477.046875
71.8,477.046875
71.9,477.046875
72.0,477.046875
72.10000000000001,477.046875
72.2,477.046875
72.3,477.046875
72.4,477.046875
72.5,477.046875
72.60000000000001,477.046875
72.7,477.046875
72.8,477.046875
72.9,477.046875
73.0,477.046875
73.10000000000001,477.046875
73.2,477.046875
73.3,477.046875
73.4,477.046875
73.5,477.046875
73.60000000000001,477.046875
73.7,477.046875
73.8,477.046875
73.9,477.046875
74.0,477.046875
74.10000000000001,477.046875
74.2,477.046875
74.3,477.046875
74.4,477.046875
74.5,477.046875
74.60000000000001,477.046875
74.7,477.046875
74.8,477.046875
74.9,477.046875
75.0,477.046875
75.10000000000001,477.046875
75.2,477.046875
75.3,477.046875
75.4,477.046875
75.5,477.046875
75.60000000000001,477.046875
75.7,477.046875
75.8,477.046875
75.9,477.046875
76.0,477.046875
76.10000000000001,477.046875
76.2,477.046875
76.3,477.046875
76.4,477.046875
76.5,477.046875
76.60000000000001,477.046875
76.7,477.046875
76.80000000000001,477.046875
76.9,477.046875
77.0,477.046875
77.10000000000001,477.046875
77.2,477.046875
77.30000000000001,477.046875
77.4,477.046875
77.5,477.046875
77.60000000000001,477.046875
77.7,477.046875
77.80000000000001,477.046875
77.9,477.046875
78.0,477.046875
78.10000000000001,477.046875
78.2,477.046875
78.30000000000001,477.046875
78.4,477.046875
78.5,477.046875
78.60000000000001,477.046875
78.7,477.046875
78.80000000000001,477.046875
78.9,477.046875
79.0,477.046875
79.10000000000001,477.046875
79.2,477.046875
79.30000000000001,477.046875
79.4,477.046875
79.5,477.046875
79.60000000000001,477.046875
79.7,477.046875
79.80000000000001,477.046875
79.9,477.046875
80.0,477.046875
80.10000000000001,477.046875
80.2,477.046875
80.30000000000001,477.046875
80.4,477.046875
80.5,477.046875
80.60000000000001,477.046875
80.7,477.046875
80.80000000000001,477.046875
80.9,477.046875
81.0,477.046875
81.10000000000001,477.046875
81.2,477.046875
81.30000000000001,477.046875
81.4,477.046875
81.5,477.046875
81.60000000000001,477.046875
81.7,477.046875
81.80000000000001,477.046875
81.9,477.046875
82.0,477.046875
82.10000000000001,477.046875
82.2,477.046875
82.30000000000001,477.046875
82.4,477.046875
82.5,477.046875
82.60000000000001,477.046875
82.7,477.046875
82.80000000000001,477.046875
82.9,477.046875
83.0,477.046875
83.10000000000001,477.046875
83.2,477.046875
83.30000000000001,477.046875
83.4,477.14453125
83.5,477.14453125
83.60000000000001,477.40234375
83.7,477.40234375
83.80000000000001,477.66015625
83.9,477.66015625
84.0,477.91796875
84.10000000000001,477.91796875
84.2,478.17578125
84.30000000000001,478.17578125
84.4,478.17578125
84.5,478.42578125
84.60000000000001,478.42578125
84.7,478.68359375
84.80000000000001,478.68359375
84.9,478.94140625
85.0,478.94140625
85.10000000000001,479.19921875
85.2,479.19921875
85.30000000000001,479.19921875
85.4,479.45703125
85.5,479.45703125
85.60000000000001,479.7109375
85.7,479.7109375
85.80000000000001,479.96875
85.9,479.96875
86.0,480.2265625
86.10000000000001,480.2265625
86.2,480.484375
86.30000000000001,480.484375
86.4,480.734375
86.5,480.734375
86.60000000000001,480.734375
86.7,480.9921875
86.80000000000001,481.2421875
86.9,481.2421875
87.0,481.2421875
87.10000000000001,481.5
87.2,481.5
87.30000000000001,481.7578125
87.4,481.7578125
87.5,482.015625
87.60000000000001,482.015625
87.7,482.2734375
87.80000000000001,482.2734375
87.9,482.53125
88.0,482.53125
88.10000000000001,482.7890625
88.2,482.7890625
88.30000000000001,483.046875
88.4,483.046875
88.5,483.09375
88.60000000000001,483.09375
88.7,483.09375
88.80000000000001,483.13671875
88.9,483.13671875
89.0,483.19140625
89.10000000000001,483.19140625
89.2,483.234375
89.30000000000001,483.234375
89.4,483.28125
89.5,483.28125
89.60000000000001,483.32421875
89.7,483.32421875
89.80000000000001,483.37109375
89.9,483.37109375
90.0,483.4140625
90.10000000000001,483.4140625
90.2,483.47265625
90.30000000000001,483.47265625
90.4,483.61328125
90.5,483.61328125
90.60000000000001,483.65625
90.7,483.65625
90.80000000000001,483.72265625
90.9,483.72265625
91.0,483.72265625
91.10000000000001,483.765625
91.2,483.765625
91.30000000000001,483.80859375
91.4,483.80859375
91.5,483.8515625
91.60000000000001,483.8515625
91.7,483.8984375
91.80000000000001,483.8984375
91.9,483.8984375
92.0,483.94140625
92.10000000000001,483.94140625
92.2,483.9921875
92.30000000000001,483.9921875
92.4,484.03515625
92.5,484.03515625
92.60000000000001,484.0859375
92.7,484.0859375
92.80000000000001,484.1328125
92.9,484.1328125
93.0,484.171875
93.10000000000001,484.171875
93.2,484.34375
93.30000000000001,484.34375
93.4,484.6015625
93.5,484.6015625
93.60000000000001,484.85546875
93.7,484.85546875
93.80000000000001,485.11328125
93.9,485.11328125
94.0,485.37109375
94.10000000000001,485.37109375
94.2,485.62890625
94.30000000000001,485.62890625
94.4,485.88671875
94.5,485.88671875
94.60000000000001,486.14453125
94.7,486.14453125
94.80000000000001,486.40234375
94.9,486.40234375
95.0,486.66015625
95.10000000000001,486.66015625
95.2,486.91796875
95.30000000000001,486.91796875
95.4,487.17578125
95.5,487.43359375
95.60000000000001,487.43359375
95.7,487.69140625
95.80000000000001,487.69140625
95.9,487.94921875
96.0,487.94921875
96.10000000000001,488.20703125
96.2,488.20703125
96.30000000000001,488.46484375
96.4,488.46484375
96.5,488.46484375
96.60000000000001,488.72265625
96.7,488.72265625
96.80000000000001,488.98046875
96.9,488.98046875
97.0,489.23828125
97.10000000000001,489.23828125
97.2,489.49609375
97.30000000000001,489.49609375
97.4,489.75390625
97.5,489.75390625
97.60000000000001,490.01171875
97.7,490.01171875
97.80000000000001,490.26953125
97.9,490.26953125
98.0,490.52734375
98.10000000000001,490.52734375
98.2,490.78515625
98.30000000000001,491.04296875
98.4,491.04296875
98.5,491.30078125
98.60000000000001,491.30078125
98.7,491.55859375
98.80000000000001,491.55859375
98.9,491.81640625
99.0,491.81640625
99.10000000000001,492.07421875
99.2,492.07421875
99.30000000000001,492.33203125
99.4,492.33203125
99.5,492.58984375
99.60000000000001,492.58984375
99.7,492.84765625
99.80000000000001,492.84765625
99.9,493.10546875
100.0,493.10546875
100.10000000000001,493.36328125
100.2,493.36328125
100.30000000000001,493.62109375
100.4,493.62109375
100.5,493.87890625
100.60000000000001,493.87890625
100.7,493.87890625
100.80000000000001,494.13671875
100.9,494.39453125
101.0,494.39453125
101.10000000000001,494.65234375
101.2,494.65234375
101.30000000000001,494.91015625
101.4,494.91015625
101.5,495.16796875
101.60000000000001,495.16796875
101.7,495.42578125
101.80000000000001,495.42578125
101.9,495.68359375
102.0,495.68359375
102.10000000000001,495.94140625
102.2,495.94140625
102.30000000000001,496.19921875
102.4,496.45703125
102.5,496.45703125
102.60000000000001,496.71484375
102.7,496.71484375
102.80000000000001,496.97265625
102.9,496.97265625
103.0,497.23046875
103.10000000000001,497.23046875
103.2,497.48828125
103.30000000000001,497.48828125
103.4,497.74609375
103.5,497.74609375
103.60000000000001,498.00390625
103.7,498.26171875
103.80000000000001,498.26171875
103.9,498.51953125
104.0,498.51953125
104.10000000000001,498.7421875
104.2,498.6171875
104.30000000000001,498.7578125
104.4,498.6171875
104.5,498.734375
104.60000000000001,498.609375
104.7,498.75390625
104.80000000000001,498.64453125
104.9,498.82421875
105.0,498.82421875
105.10000000000001,499.04296875
105.2,499.19921875
105.30000000000001,499.06640625
105.4,499.16796875
105.5,499.05859375
105.60000000000001,499.18359375
105.7,499.05078125
105.80000000000001,499.19140625
105.9,499.07421875
106.0,499.21484375
106.10000000000001,499.10546875
106.2,499.25390625
106.30000000000001,499.12890625
106.4,499.28515625
106.5,499.26171875
106.60000000000001,499.16015625
106.7,499.30859375
106.80000000000001,499.19140625
106.9,499.31640625
107.0,499.44140625
107.10000000000001,499.32421875
107.2,499.45703125
107.30000000000001,499.33984375
107.4,499.47265625
107.5,499.60546875
107.60000000000001,499.50390625
107.7,499.65234375
107.80000000000001,499.51953125
107.9,499.66015625
108.0,499.80078125
108.10000000000001,499.69921875
108.2,499.84765625
108.30000000000001,499.73046875
108.4,499.87109375
108.5,499.76171875
108.60000000000001,499.90234375
108.7,500.05078125
108.80000000000001,499.91796875
108.9,500.05078125
109.0,499.93359375
109.10000000000001,500.06640625
109.2,499.93359375
109.30000000000001,500.09765625
109.4,499.98828125
109.5,500.11328125
109.60000000000001,500.23828125
109.7,500.10546875
109.80000000000001,500.22265625
109.9,500.37109375
110.0,500.23828125
110.10000000000001,500.38671875
110.2,500.27734375
110.30000000000001,500.42578125
110.4,500.30859375
110.5,500.43359375
110.60000000000001,500.30859375
110.7,500.44140625
110.80000000000001,500.29296875
110.9,500.44140625
111.0,500.33203125
111.10000000000001,500.47265625
111.2,500.33984375
111.30000000000001,500.50390625
111.4,500.41015625
111.5,500.51953125
111.60000000000001,500.40234375
111.7,496.90234375
111.80000000000001,496.88671875
111.9,496.8828125
112.0,496.765625
112.10000000000001,496.90625
112.2,496.7578125
112.30000000000001,496.8984375
112.4,496.7890625
112.5,496.9453125
112.60000000000001,496.8203125
112.7,496.9609375
112.80000000000001,496.8203125
112.9,496.9765625
113.0,497.125
113.10000000000001,497.0
113.2,497.1015625
113.30000000000001,497.203125
113.4,497.0703125
113.5,496.9609375
113.60000000000001,497.09375
113.7,497.203125
113.80000000000001,497.078125
113.9,497.234375
114.0,497.2265625
114.10000000000001,497.46875
114.2,497.4609375
114.30000000000001,497.6953125
114.4,497.9453125
114.5,497.9296875
114.60000000000001,498.171875
114.7,498.171875
114.80000000000001,498.40625
114.9,498.3984375
115.0,498.640625
115.10000000000001,498.6328125
115.2,498.8828125
115.30000000000001,499.390625
115.4,499.6484375
115.5,499.640625
115.60000000000001,499.890625
115.7,500.140625
115.80000000000001,500.1328125
115.9,500.3828125
116.0,500.375
116.10000000000001,500.6328125
116.2,500.875
116.30000000000001,500.8671875
116.4,501.1171875
116.5,501.109375
116.60000000000001,501.3515625
116.7,501.34375
116.80000000000001,501.59375
116.9,501.59375
117.0,501.84375
117.10000000000001,502.09375
117.2,502.0859375
117.30000000000001,502.3359375
117.4,502.328125
117.5,502.578125
117.60000000000001,502.5703125
117.7,502.8203125
117.80000000000001,502.8125
117.9,503.0625
118.0,503.3125
118.10000000000001,503.3046875
118.2,503.5625
118.30000000000001,503.5546875
118.4,503.8046875
118.5,503.796875
118.60000000000001,504.046875
118.7,504.0390625
118.80000000000001,504.2890625
118.9,504.2890625
119.0,504.5390625
119.10000000000001,504.796875
119.2,504.7890625
119.30000000000001,504.78125
119.4,505.03125
119.5,505.0234375
119.60000000000001,505.2734375
119.7,505.265625
119.80000000000001,505.5234375
119.9,505.515625
120.0,505.765625
120.10000000000001,505.7578125
120.2,506.015625
120.30000000000001,506.0078125
120.4,506.2578125
120.5,506.25
120.60000000000001,506.5
120.7,506.75
120.80000000000001,506.7421875
120.9,506.9921875
121.0,506.9921875
121.10000000000001,507.2421875
121.2,507.234375
121.30000000000001,507.484375
121.4,507.4765625
121.5,507.734375
121.60000000000001,507.984375
121.7,507.984375
121.80000000000001,508.234375
121.9,508.234375
122.0,508.484375
122.10000000000001,508.484375
122.2,508.734375
122.30000000000001,508.734375
122.4,508.984375
122.5,508.984375
122.60000000000001,509.234375
122.7,509.48828125
122.80000000000001,509.484375
122.9,509.734375
123.0,509.72265625
123.10000000000001,509.9765625
123.2,510.2265625
123.30000000000001,510.21875
123.4,510.46875
123.5,510.71875
123.60000000000001,510.7109375
123.7,510.9609375
123.80000000000001,510.95703125
123.9,511.20703125
124.0,511.203125
124.10000000000001,511.453125
124.2,511.4453125
124.30000000000001,511.6953125
124.4,511.6875
124.5,511.9375
124.60000000000001,512.1953125
124.7,512.4453125
124.80000000000001,512.4375
124.9,512.6953125
125.0,512.6875
125.10000000000001,512.9375
125.2,512.9296875
125.30000000000001,513.1796875
125.4,513.4296875
125.5,513.421875
125.60000000000001,513.671875
125.7,513.6640625
125.80000000000001,513.91015625
125.9,514.15625
126.0,514.14453125
126.10000000000001,514.390625
126.2,514.37890625
126.30000000000001,514.63671875
126.4,514.8828125
126.5,515.12890625
126.60000000000001,515.1171875
126.7,515.37109375
126.80000000000001,515.36328125
126.9,515.62109375
127.0,515.62109375
127.10000000000001,515.87890625
127.2,515.87890625
127.30000000000001,516.13671875
127.4,516.39453125
127.5,516.39453125
127.60000000000001,516.65234375
127.7,516.65234375
127.80000000000001,516.91015625
127.9,516.91015625
128.0,517.16796875
128.1,517.42578125
128.20000000000002,517.42578125
128.3,517.68359375
128.4,517.68359375
128.5,517.94140625
128.6,518.19921875
128.70000000000002,518.19921875
128.8,518.45703125
128.9,518.45703125
129.0,518.71484375
129.1,518.71484375
129.20000000000002,518.97265625
129.3,519.23046875
129.4,519.1875
129.5,519.3828125
129.6,519.31640625
129.70000000000002,519.515625
129.8,519.4609375
129.9,519.6640625
130.0,519.60546875
130.1,519.8125
